hour,day,week,consommation
21,2,6,1185
21,2,7,1181
21,2,8,1207
21,2,9,1168
21,2,10,1180
21,2,11,1189
21,2,12,1154
21,2,13,1403
21,2,14,1133
21,2,15,1191
21,2,16,1154
21,2,17,1183
21,2,18,1234
21,2,19,1210
21,2,20,1142
21,2,21,1455
21,2,22,1442
21,2,23,1507
21,2,24,1645
21,2,25,1242
21,2,26,1354
21,2,27,1372
21,2,28,1155
21,2,29,1550
21,2,30,1397
21,2,31,1297
21,2,32,1510
21,2,33,1178
21,2,34,1338
21,2,35,1363
21,2,36,1563
21,2,37,1358
21,2,38,1392
21,2,39,1359
21,2,40,1301
21,2,41,1285
21,2,42,1343
21,2,43,1264
21,2,44,1290
21,2,45,1302
21,2,46,1296
21,2,47,1192
21,2,48,1310
21,2,49,1250
21,2,50,1245
21,2,51,1077
21,2,52,1160
21,3,1,1101
21,3,2,1156
21,3,3,1165
21,3,4,1229
21,3,5,1225
21,3,6,1152
21,3,7,1147
21,3,8,1240
21,3,9,1202
21,3,10,1212
21,3,11,1131
21,3,12,1137
21,3,13,1374
21,3,14,1186
21,3,15,1179
21,3,16,1271
21,3,17,1155
21,3,18,1193
21,3,19,1174
21,3,20,1279
21,3,21,1458
21,3,22,1509
21,3,23,1501
21,3,24,1500
21,3,25,1231
21,3,26,1489
21,3,27,1337
21,3,28,1235
21,3,29,1551
21,3,30,1434
21,3,31,1288
21,3,32,1374
21,3,33,1265
21,3,34,1359
21,3,35,1432
21,3,36,1460
21,3,37,1251
21,3,38,1449
21,3,39,1259
21,3,40,1229
21,3,41,1262
21,3,42,1228
21,3,43,1269
21,3,44,1280
21,3,45,1144
21,3,46,1289
21,3,47,1191
21,3,48,1306
21,3,49,1266
21,3,50,1241
21,3,51,1066
21,3,52,1153
21,4,1,1119
21,4,2,1141
21,4,3,1171
21,4,4,1172
21,4,5,1180
21,4,6,1145
21,4,7,1161
21,4,8,1145
21,4,9,1145
21,4,10,1159
21,4,11,1146
21,4,12,1142
21,4,13,1314
21,4,14,1191
21,4,15,1153
21,4,16,1317
21,4,17,1122
21,4,18,1216
21,4,19,1183
21,4,20,1161
21,4,21,1475
21,4,22,1362
21,4,23,1590
21,4,24,1637
21,4,25,1364
21,4,26,1493
21,4,27,1394
21,4,28,1344
21,4,29,1593
21,4,30,1288
21,4,31,1343
21,4,32,1569
21,4,33,1367
21,4,34,1197
21,4,35,1325
21,4,36,1476
21,4,37,1414
21,4,38,1448
21,4,39,1352
21,4,40,1250
21,4,41,1253
21,4,42,1216
21,4,43,1295
21,4,44,1223
21,4,45,1252
21,4,46,1154
21,4,47,1217
21,4,48,1203
21,4,49,1236
21,4,50,1186
21,4,51,1080
21,4,52,1114
21,4,53,1076
21,5,1,1046
21,5,2,1086
21,5,3,1093
21,5,4,1103
21,5,5,1161
21,5,6,1084
21,5,7,1089
21,5,8,1112
21,5,9,1099
21,5,10,1095
21,5,11,1073
21,5,12,1104
21,5,13,1046
21,5,14,1091
21,5,15,1089
21,5,16,1291
21,5,17,1055
21,5,18,1363
21,5,19,1100
21,5,20,1074
21,5,21,1321
21,5,22,1118
21,5,23,1441
21,5,24,1473
21,5,25,1336
21,5,26,1394
21,5,27,1363
21,5,28,1284
21,5,29,1246
21,5,30,1064
21,5,31,1243
21,5,32,1718
21,5,33,1398
21,5,34,1184
21,5,35,1348
21,5,36,1292
21,5,37,1251
21,5,38,1320
21,5,39,1195
21,5,40,1042
21,5,41,1075
21,5,42,1042
21,5,43,1127
21,5,44,1043
21,5,45,1093
21,5,46,999
21,5,47,1045
21,5,48,1065
21,5,49,1053
21,5,50,1023
21,5,51,1046
21,5,53,1041
21,6,1,1054
21,6,2,1073
21,6,3,1093
21,6,4,1121
21,6,5,1104
21,6,6,1075
21,6,7,1103
21,6,8,1104
21,6,9,1087
21,6,10,1107
21,6,11,1061
21,6,12,1115
21,6,13,1090
21,6,14,1076
21,6,15,1056
21,6,16,1220
21,6,17,1063
21,6,18,1309
21,6,19,1199
21,6,20,1134
21,6,21,1306
21,6,22,1116
21,6,23,1447
21,6,24,1285
21,6,25,1286
21,6,26,1314
21,6,27,1337
21,6,28,1426
21,6,29,1319
21,6,30,1151
21,6,31,1243
21,6,32,1607
21,6,33,1235
21,6,34,1127
21,6,35,1376
21,6,36,1319
21,6,37,1038
21,6,38,1186
21,6,39,1071
21,6,40,1081
21,6,41,1066
21,6,42,1033
21,6,43,1123
21,6,44,1057
21,6,45,1093
21,6,46,985
21,6,47,1076
21,6,48,1054
21,6,49,1032
21,6,50,1017
21,6,51,1050
21,6,53,1026
22,0,1,1100
22,0,2,1103
22,0,3,1114
22,0,4,1128
22,0,5,1152
22,0,6,1178
22,0,7,1149
22,0,8,1208
22,0,9,1137
22,0,10,1152
22,0,11,1164
22,0,12,1129
22,0,13,1266
22,0,14,1178
22,0,15,1151
22,0,16,1153
22,0,17,1179
22,0,18,1157
22,0,19,1101
22,0,20,1171
22,0,21,1155
22,0,22,1369
22,0,23,1226
22,0,24,1506
22,0,25,1244
22,0,26,1302
22,0,27,1495
22,0,28,1190
22,0,29,1493
22,0,30,1291
22,0,31,1273
22,0,32,1253
22,0,33,1203
22,0,34,1237
22,0,35,1221
22,0,36,1446
22,0,37,1453
22,0,38,1146
22,0,39,1285
22,0,40,1129
22,0,41,1154
22,0,42,1148
22,0,43,1108
22,0,44,1096
22,0,45,1147
22,0,46,1167
22,0,47,1095
22,0,48,1135
22,0,49,1121
22,0,50,1144
22,0,51,1091
22,0,52,1121
22,1,1,1109
22,1,2,1126
22,1,3,1148
22,1,4,1123
22,1,5,1186
22,1,6,1174
22,1,7,1174
22,1,8,1163
22,1,9,1160
22,1,10,1158
22,1,11,1138
22,1,12,1136
22,1,13,1345
22,1,14,1156
22,1,15,1129
22,1,16,1046
22,1,17,1198
22,1,18,1208
22,1,19,1208
22,1,20,1111
22,1,21,1169
22,1,22,1333
22,1,23,1398
22,1,24,1523
22,1,25,1324
22,1,26,1173
22,1,27,1194
22,1,28,1211
22,1,29,1523
22,1,30,1296
22,1,31,1105
22,1,32,1399
22,1,33,1162
22,1,34,1223
22,1,35,1273
22,1,36,1497
22,1,37,1435
22,1,38,1197
22,1,39,1183
22,1,40,1130
22,1,41,1142
22,1,42,1181
22,1,43,1143
22,1,44,1137
22,1,45,1175
22,1,46,1155
22,1,47,1076
22,1,48,1149
22,1,49,1146
22,1,50,1124
22,1,51,1098
22,1,52,1122
22,2,1,1093
22,2,2,1133
22,2,3,1131
22,2,4,1144
22,2,5,1175
22,2,6,1173
22,2,7,1124
22,2,8,1175
22,2,9,1132
22,2,10,1147
22,2,11,1155
22,2,12,1130
22,2,13,1323
22,2,14,1138
22,2,15,1139
22,2,16,1103
22,2,17,1176
22,2,18,1134
22,2,19,1131
22,2,20,1135
22,2,21,1268
22,2,22,1333
22,2,23,1377
22,2,24,1514
22,2,25,1200
22,2,26,1245
22,2,27,1312
22,2,28,1137
22,2,29,1468
22,2,30,1360
22,2,31,1201
22,2,32,1480
22,2,33,1118
22,2,34,1321
22,2,35,1339
22,2,36,1453
22,2,37,1265
22,2,38,1237
22,2,39,1207
22,2,40,1164
22,2,41,1185
22,2,42,1230
22,2,43,1163
22,2,44,1169
22,2,45,1189
22,2,46,1190
22,2,47,1119
22,2,48,1180
22,2,49,1133
22,2,50,1133
22,2,51,1087
22,2,52,1165
22,3,1,1100
22,3,2,1145
22,3,3,1173
22,3,4,1176
22,3,5,1196
22,3,6,1164
22,3,7,1128
22,3,8,1174
22,3,9,1168
22,3,10,1176
22,3,11,1129
22,3,12,1112
22,3,13,1286
22,3,14,1142
22,3,15,1129
22,3,16,1211
22,3,17,1088
22,3,18,1135
22,3,19,1144
22,3,20,1222
22,3,21,1293
22,3,22,1365
22,3,23,1405
22,3,24,1371
22,3,25,1217
22,3,26,1363
22,3,27,1278
22,3,28,1184
22,3,29,1501
22,3,30,1401
22,3,31,1263
22,3,32,1322
22,3,33,1263
22,3,34,1308
22,3,35,1371
22,3,36,1338
22,3,37,1220
22,3,38,1230
22,3,39,1106
22,3,40,1141
22,3,41,1162
22,3,42,1160
22,3,43,1176
22,3,44,1128
22,3,45,1134
22,3,46,1155
22,3,47,1113
22,3,48,1148
22,3,49,1152
22,3,50,1135
22,3,51,1075
22,3,52,1116
22,4,1,1091
22,4,2,1100
22,4,3,1145
22,4,4,1171
22,4,5,1144
22,4,6,1110
22,4,7,1119
22,4,8,1120
22,4,9,1137
22,4,10,1153
22,4,11,1127
22,4,12,1137
22,4,13,1217
22,4,14,1120
22,4,15,1131
22,4,16,1208
22,4,17,1116
22,4,18,1144
22,4,19,1113
22,4,20,1118
22,4,21,1339
22,4,22,1218
22,4,23,1461
22,4,24,1523
22,4,25,1319
22,4,26,1415
22,4,27,1353
22,4,28,1222
22,4,29,1503
22,4,30,1267
22,4,31,1276
22,4,32,1555
22,4,33,1296
22,4,34,1175
22,4,35,1274
22,4,36,1351
22,4,37,1330
22,4,38,1352
22,4,39,1220
22,4,40,1152
22,4,41,1109
22,4,42,1120
22,4,43,1143
22,4,44,1126
22,4,45,1142
22,4,46,1040
22,4,47,1133
22,4,48,1102
22,4,49,1125
22,4,50,1091
22,4,51,1087
22,4,52,1103
22,4,53,1088
22,5,1,1025
22,5,2,1059
22,5,3,1079
22,5,4,1101
22,5,5,1101
22,5,6,1077
22,5,7,1084
22,5,8,1078
22,5,9,1109
22,5,10,1085
22,5,11,1085
22,5,12,1065
22,5,13,1074
22,5,14,1053
22,5,15,1077
22,5,16,1274
22,5,17,1044
22,5,18,1316
22,5,19,1076
22,5,20,1080
22,5,21,1300
22,5,22,1115
22,5,23,1425
22,5,24,1466
22,5,25,1335
22,5,26,1364
22,5,27,1298
22,5,28,1287
22,5,29,1244
22,5,30,1023
22,5,31,1180
22,5,32,1575
22,5,33,1398
22,5,34,1101
22,5,35,1298
22,5,36,1285
22,5,37,1200
22,5,38,1272
22,5,39,1191
22,5,40,1047
22,5,41,1060
22,5,42,1050
22,5,43,1091
22,5,44,1034
22,5,45,1060
22,5,46,992
22,5,47,1068
22,5,48,1041
22,5,49,1038
22,5,50,1012
22,5,51,1056
22,5,53,999
22,6,1,1025
22,6,2,1048
22,6,3,1081
22,6,4,1101
22,6,5,1105
22,6,6,1045
22,6,7,1113
22,6,8,1091
22,6,9,1069
22,6,10,1098
22,6,11,1086
22,6,12,1081
22,6,13,1087
22,6,14,1058
22,6,15,1062
22,6,16,1162
22,6,17,1053
22,6,18,1304
22,6,19,1161
22,6,20,1120
22,6,21,1313
22,6,22,1111
22,6,23,1440
22,6,24,1269
22,6,25,1284
22,6,26,1303
22,6,27,1341
22,6,28,1316
22,6,29,1239
22,6,30,1131
22,6,31,1211
22,6,32,1540
22,6,33,1252
22,6,34,1151
22,6,35,1284
22,6,36,1291
22,6,37,1035
22,6,38,1134
22,6,39,1065
22,6,40,1058
22,6,41,1075
22,6,42,1014
22,6,43,1134
22,6,44,1072
22,6,45,1067
22,6,46,977
22,6,47,1045
22,6,48,1063
22,6,49,1037
22,6,50,1026
22,6,51,1031
22,6,53,1004
23,0,1,1057
23,0,2,1050
23,0,3,1076
23,0,4,1106
23,0,5,1120
23,0,6,1119
23,0,7,1089
23,0,8,1163
23,0,9,1101
23,0,10,1091
23,0,11,1112
23,0,12,1067
23,0,13,1194
23,0,14,1147
23,0,15,1120
23,0,16,1117
23,0,17,1173
23,0,18,1129
23,0,19,1120
23,0,20,1114
23,0,21,1121
23,0,22,1249
23,0,23,1239
23,0,24,1447
23,0,25,1185
23,0,26,1298
23,0,27,1431
23,0,28,1122
23,0,29,1475
23,0,30,1302
23,0,31,1192
23,0,32,1282
23,0,33,1226
23,0,34,1195
23,0,35,1187
23,0,36,1352
23,0,37,1410
23,0,38,1114
23,0,39,1238
23,0,40,1112
23,0,41,1128
23,0,42,1112
23,0,43,1088
23,0,44,1120
23,0,45,1118
23,0,46,1121
23,0,47,1072
23,0,48,1080
23,0,49,1112
23,0,50,1115
23,0,51,1061
23,0,52,1096
23,1,1,1047
23,1,2,1087
23,1,3,1082
23,1,4,1040
23,1,5,1108
23,1,6,1140
23,1,7,1105
23,1,8,1143
23,1,9,1099
23,1,10,1106
23,1,11,1094
23,1,12,1102
23,1,13,1243
23,1,14,1120
23,1,15,1123
23,1,16,1037
23,1,17,1230
23,1,18,1194
23,1,19,1194
23,1,20,1114
23,1,21,1134
23,1,22,1316
23,1,23,1375
23,1,24,1452
23,1,25,1226
23,1,26,1167
23,1,27,1185
23,1,28,1190
23,1,29,1394
23,1,30,1285
23,1,31,1121
23,1,32,1328
23,1,33,1125
23,1,34,1235
23,1,35,1173
23,1,36,1395
23,1,37,1395
23,1,38,1184
23,1,39,1161
23,1,40,1121
23,1,41,1114
23,1,42,1165
23,1,43,1109
23,1,44,1134
23,1,45,1137
23,1,46,1136
23,1,47,1053
23,1,48,1114
23,1,49,1137
23,1,50,1088
23,1,51,1068
23,1,52,1096
23,2,1,1071
23,2,2,1095
23,2,3,1092
23,2,4,1078
23,2,5,1123
23,2,6,1120
23,2,7,1084
23,2,8,1109
23,2,9,1099
23,2,10,1117
23,2,11,1101
23,2,12,1080
23,2,13,1267
23,2,14,1109
23,2,15,1139
23,2,16,1119
23,2,17,1150
23,2,18,1146
23,2,19,1141
23,2,20,1114
23,2,21,1229
23,2,22,1266
23,2,23,1332
23,2,24,1487
23,2,25,1188
23,2,26,1203
23,2,27,1303
23,2,28,1135
23,2,29,1395
23,2,30,1290
23,2,31,1172
23,2,32,1440
23,2,33,1176
23,2,34,1266
23,2,35,1205
23,2,36,1382
23,2,37,1198
23,2,38,1169
23,2,39,1151
23,2,40,1121
23,2,41,1118
23,2,42,1157
23,2,43,1098
23,2,44,1124
23,2,45,1137
23,2,46,1147
23,2,47,1095
23,2,48,1166
23,2,49,1107
23,2,50,1122
23,2,51,1064
23,2,52,1125
23,3,1,1033
23,3,2,1111
23,3,3,1107
23,3,4,1114
23,3,5,1136
23,3,6,1112
23,3,7,1072
23,3,8,1114
23,3,9,1100
23,3,10,1140
23,3,11,1088
23,3,12,1105
23,3,13,1200
23,3,14,1142
23,3,15,1131
23,3,16,1144
23,3,17,1098
23,3,18,1165
23,3,19,1097
23,3,20,1175
23,3,21,1239
23,3,22,1318
23,3,23,1380
23,3,24,1335
23,3,25,1184
23,3,26,1340
23,3,27,1189
23,3,28,1194
23,3,29,1386
23,3,30,1336
23,3,31,1233
23,3,32,1302
23,3,33,1191
23,3,34,1198
23,3,35,1325
23,3,36,1241
23,3,37,1175
23,3,38,1166
23,3,39,1095
23,3,40,1107
23,3,41,1098
23,3,42,1097
23,3,43,1123
23,3,44,1113
23,3,45,1115
23,3,46,1131
23,3,47,1066
23,3,48,1115
23,3,49,1096
23,3,50,1095
23,3,51,1061
23,3,52,1078
23,4,1,1049
23,4,2,1085
23,4,3,1075
23,4,4,1107
23,4,5,1103
23,4,6,1086
23,4,7,1071
23,4,8,1103
23,4,9,1096
23,4,10,1090
23,4,11,1085
23,4,12,1093
23,4,13,1206
23,4,14,1128
23,4,15,1122
23,4,16,1167
23,4,17,1109
23,4,18,1117
23,4,19,1099
23,4,20,1122
23,4,21,1292
23,4,22,1203
23,4,23,1417
23,4,24,1475
23,4,25,1195
23,4,26,1360
23,4,27,1292
23,4,28,1221
23,4,29,1493
23,4,30,1232
23,4,31,1282
23,4,32,1584
23,4,33,1315
23,4,34,1099
23,4,35,1215
23,4,36,1211
23,4,37,1251
23,4,38,1197
23,4,39,1168
23,4,40,1098
23,4,41,1096
23,4,42,1085
23,4,43,1163
23,4,44,1094
23,4,45,1097
23,4,46,1053
23,4,47,1085
23,4,48,1083
23,4,49,1095
23,4,50,1081
23,4,51,1057
23,4,52,1085
23,4,53,1009
23,5,1,1046
23,5,2,1077
23,5,3,1064
23,5,4,1089
23,5,5,1124
23,5,6,1042
23,5,7,1074
23,5,8,1067
23,5,9,1074
23,5,10,1103
23,5,11,1057
23,5,12,1049
23,5,13,1071
23,5,14,1067
23,5,15,1067
23,5,16,1169
23,5,17,1043
23,5,18,1309
23,5,19,1062
23,5,20,1079
23,5,21,1276
23,5,22,1105
23,5,23,1405
23,5,24,1417
23,5,25,1279
23,5,26,1315
23,5,27,1274
23,5,28,1281
23,5,29,1272
23,5,30,1061
23,5,31,1120
23,5,32,1558
23,5,33,1279
23,5,34,1093
23,5,35,1287
23,5,36,1202
23,5,37,1134
23,5,38,1271
23,5,39,1172
23,5,40,1056
23,5,41,1044
23,5,42,1035
23,5,43,1112
23,5,44,1045
23,5,45,1057
23,5,46,988
23,5,47,1037
23,5,48,1062
23,5,49,1043
23,5,50,1016
23,5,51,1030
23,5,53,1025
23,6,1,1030
23,6,2,1070
23,6,3,1062
23,6,4,1073
23,6,5,1090
23,6,6,1064
23,6,7,1073
23,6,8,1091
23,6,9,1067
23,6,10,1082
23,6,11,1062
23,6,12,1072
23,6,13,1061
23,6,14,1053
23,6,15,1055
23,6,16,1160
23,6,17,1041
23,6,18,1243
23,6,19,1093
23,6,20,1106
23,6,21,1230
23,6,22,1067
23,6,23,1389
23,6,24,1191
23,6,25,1265
23,6,26,1230
23,6,27,1300
23,6,28,1344
23,6,29,1260
23,6,30,1096
23,6,31,1111
23,6,32,1522
23,6,33,1198
23,6,34,1059
23,6,35,1288
23,6,36,1243
23,6,37,1068
23,6,38,1121
23,6,39,1039
23,6,40,1028
23,6,41,1051
23,6,42,1036
23,6,43,1115
23,6,44,1046
23,6,45,1063
23,6,46,995
23,6,47,1067
23,6,48,1052
23,6,49,1023
23,6,50,1012
23,6,51,1042
23,6,53,1010
